provider_id,hos_name,state_city,city_id,total_discharge,covered_charge,total_payment,medicare_payment
140211,DELNOR COMMUNITY HOSPITAL,IL-GENEVA,217,2287,84197390,15706961,13721889
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,IL-NEW LENOX,843,4896,125857076,39116872,30796012
140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,IL-ELGIN,197,2048,96836634,17726293,14420781
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,IL-PARK RIDGE,218,6916,249727004,83601395,68899638
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,IL-CHICAGO,203,2676,102056683,30600814,26572206
140228,SWEDISH AMERICAN HOSPITAL,IL-ROCKFORD,219,4052,159081513,37085072,28798513
140231,EDWARD HOSPITAL,IL-NAPERVILLE,844,5429,207932860,48279341,38278898
140233,SAINT ANTHONY MEDICAL CENTER,IL-ROCKFORD,219,3405,127457699,28468799,24389477
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,IL-PERU,1664,987,23944321,7386624,6060863
140239,ROCKFORD MEMORIAL HOSPITAL,IL-ROCKFORD,219,3108,107698914,32201048,25577833
140240,WESTLAKE COMMUNITY HOSPITAL,IL-MELROSE PARK,828,931,39927054,10889786,10048762
140242,CENTRAL DUPAGE HOSPITAL,IL-WINFIELD,220,5283,277367940,48963682,38267723
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,IL-HAZEL CREST,845,3215,99436931,29673386,23783218
140251,PRESENCE OUR LADY OF THE RESURRECTION MED CTR,IL-CHICAGO,203,2696,102904704,24706322,21040354
140252,NORTHWEST COMMUNITY HOSPITAL,IL-ARLINGTON HEIGH,221,6605,230471420,56269689,45799729
140258,ALEXIAN BROTHERS MEDICAL CENTER,IL-ELK GROVE VILLA,222,5900,279433962,52443349,45107100
140275,GENESIS MEDICAL CENTER ILLINI CAMPUS,IL-SILVIS,1108,1211,25094951,9828420,8340386
140276,LOYOLA UNIVERSITY MEDICAL CENTER,IL-MAYWOOD,846,4387,144655752,57737122,50757958
140280,TRINITY ROCK ISLAND,IL-ROCK ISLAND,223,4675,101950928,39542184,34454770
140281,NORTHWESTERN MEMORIAL HOSPITAL,IL-CHICAGO,203,7389,348679932,93423520,78998799
140286,KISHWAUKEE COMMUNITY HOSPITAL,IL-DEKALB,1382,1786,60808967,13256724,11317702
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,IL-DOWNERS GROVE,224,5161,200471207,46424112,35614821
140289,ANDERSON HOSPITAL,IL-MARYVILLE,1383,1542,36154955,11523893,9726257
140290,ST ALEXIUS MEDICAL CENTER,IL-HOFFMAN ESTATES,847,4453,205746680,40272686,34775454
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,IL-BARRINGTON,848,2891,90247762,25612283,20464264
140292,ADVENTIST GLENOAKS,IL-GLENDALE HEIGHT,1109,1062,29487280,8989227,8027564
140294,CROSSROADS COMMUNITY HOSPITAL,IL-MOUNT VERNON,199,438,14007173,3187011,2814146
140300,PROVIDENT HOSPITAL OF CHICAGO,IL-CHICAGO,203,108,1023153,614918,522918
140304,ADVENTIST BOLINGBROOK HOSPITAL,IL-BOLINGBROOK,1110,1212,39173780,10414889,8943787
150001,JOHNSON MEMORIAL HOSPITAL,IN-FRANKLIN,1384,574,13000863,4443180,3756299
150002,METHODIST HOSPITALS INC,IN-GARY,225,5430,137989778,48850467,43542987
150003,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,IN-LAFAYETTE,245,1211,23913393,9116990.999,7993652
150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,IN-HAMMOND,1111,2864,83832855,25839706,22674498
150005,HENDRICKS REGIONAL HEALTH,IN-DANVILLE,1112,1612,32652942,11546029,9726975
150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,IN-LA PORTE,226,1596,51937302,11617851,9949261
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,IN-KOKOMO,849,1478,32749589,11271543,9812025
150008,ST CATHERINE HOSPITAL INC,IN-EAST CHICAGO,850,1916,40818996,15507102,13609908
150009,CLARK MEMORIAL HOSPITAL,IN-JEFFERSONVILLE,227,4167,81911299,31167818,27248524
150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,IN-KOKOMO,849,1253,42655413,11765326,10212757
150011,MARION GENERAL HOSPITAL,IN-MARION,1385,1398,28204271,10263750,8779259
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,IN-MISHAWAKA,228,4037,114927457,37258696,30577839
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,IN-MICHIGAN CITY,229,2291,54384488,16393919,13679045
150017,LUTHERAN HOSPITAL OF INDIANA,IN-FORT WAYNE,230,4227,180481541,38218209,30953885
150018,ELKHART GENERAL HOSPITAL,IN-ELKHART,231,3384,92307965,27598906,22345670
150021,PARKVIEW REGIONAL MEDICAL CENTER,IN-FORT WAYNE,230,4760,147732891,44847277,36000006
150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,IN-CRAWFORDSVILLE,2046,323,7710614,1972057,1577876
150023,UNION HOSPITAL INC,IN-TERRE HAUTE,232,5493,156730128,45309699,39365998
150024,WILLIAM N WISHARD MEMORIAL HOSPITAL,IN-INDIANAPOLIS,239,1923,44867375,24566036,22945825
150026,IU HEALTH GOSHEN HOSPITAL,IN-GOSHEN,233,1363,32874412,9419802,7795494
150030,HENRY COUNTY MEMORIAL HOSPITAL,IN-NEW CASTLE,1386,804,18934060,5861109,5045673
150033,FRANCISCAN ST FRANCIS HEALTH - BEECH GROVE,IN-BEECH GROVE,1113,620,17810124,5115471,4337082
150034,ST MARY MEDICAL CENTER INC,IN-HOBART,234,4408,105105772,35056945,30170288
150035,PORTER REGIONAL HOSPITAL,IN-VALPARAISO,235,3992,160099640,31288498,26232576
150037,HANCOCK REGIONAL HOSPITAL,IN-GREENFIELD,1387,702,14590294,5569994,4690108
150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,IN-MARTINSVILLE,1966,266,6184250,1999375,1773548
150042,GOOD SAMARITAN HOSPITAL,IN-VINCENNES,1114,2438,46047964,18580242,16141817
150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,IN-NEW ALBANY,236,4874,130245920,38760217,34053523
150045,DEKALB HEALTH,IN-AUBURN,2206,247,3767500,1439715,1173598
150046,TERRE HAUTE REGIONAL HOSPITAL,IN-TERRE HAUTE,232,1585,59981294,13130991,11266063
150047,ST JOSEPH HOSPITAL,IN-FORT WAYNE,230,616,23110891,5935682,5197555
150048,REID HOSPITAL & HEALTH CARE SERVICES,IN-RICHMOND,237,4014,79634867,36563881,32163579
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,IN-BLOOMINGTON,238,3369,102417440,32313109,27219384
150056,INDIANA UNIVERSITY HEALTH,IN-INDIANAPOLIS,239,8862,410826784,130064201,107930319
150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,IN-MOORESVILLE,1967,967,34555669,9868811.998,7687201
150058,MEMORIAL HOSPITAL OF SOUTH BEND,IN-SOUTH BEND,240,4259,144470076,39407400,32982794
150059,RIVERVIEW HOSPITAL,IN-NOBLESVILLE,241,1040,28073890,8500532.999,7264554
150061,DAVIESS COMMUNITY HOSPITAL,IN-WASHINGTON,1732,519,5955655,3206198,2785807
150064,FAYETTE REGIONAL HEALTH SYSTEM,IN-CONNERSVILLE,1388,512,8023739,3598573,3177510
150065,SCHNECK MEDICAL CENTER,IN-SEYMOUR,1389,771,15545329,6243983,5362347.001
150069,KING'S DAUGHTERS' HEALTH,IN-MADISON,1115,1298,26313817,8463329,7117613
150072,MEMORIAL HOSPITAL,IN-LOGANSPORT,1665,438,9257401,3819596,3407338
150074,COMMUNITY HOSPITAL EAST,IN-INDIANAPOLIS,239,3341,87625248,30362804,25943941
150075,BLUFFTON REGIONAL MEDICAL CENTER,IN-BLUFFTON,1390,558,14547035,3263806,2671669
150076,SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,IN-PLYMOUTH,1391,475,9489951,3879640,3350305
150082,DEACONESS HOSPITAL INC,IN-EVANSVILLE,242,8056,229878501,61311139,51959122
150084,ST VINCENT HOSPITAL & HEALTH SERVICES,IN-INDIANAPOLIS,239,6554,263083631,70351556,60507816
150086,DEARBORN COUNTY HOSPITAL,IN-LAWRENCEBURG,1392,1047,18385867,6777312,5882328
150088,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,IN-ANDERSON,243,2291,64733940,18692113,16208767
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,IN-MUNCIE,244,5419,223138531,53061159,42360416
150090,FRANCISCAN ST MARGARET HEALTH - DYER,IN-DYER,851,2080,62668360,16948861,14149501
150091,PARKVIEW HUNTINGTON HOSPITAL,IN-HUNTINGTON,2047,326,6487621,2313447,1951253
150097,MAJOR HOSPITAL,IN-SHELBYVILLE,1393,873,17544896,5959272,4984747
150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,IN-EVANSVILLE,242,4607,150648128,39384990,34014577
150101,PARKVIEW WHITLEY HOSPITAL,IN-COLUMBIA CITY,2048,215,3840910,1531577,1241038
150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,IN-KNOX,2049,165,3095934,969240,796092
150104,WITHAM HEALTH SERVICES,IN-LEBANON,2159,506,10641413,3524237,2961011
150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,IN-LAFAYETTE,245,2115,97487510,23444921,20081742
150112,COLUMBUS REGIONAL HOSPITAL,IN-COLUMBUS,246,3004,61358327,25811204,22090895
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,IN-ANDERSON,243,1945,39081318,15156821,13097149
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,IN-JASPER,247,1839,29768853,14648967,12684815
150125,COMMUNITY HOSPITAL,IN-MUNSTER,248,7381,196321050,58912343,50737472
150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,IN-CROWN POINT,249,3211,82296988,24732685,20816229
150128,COMMUNITY HOSPITAL SOUTH,IN-INDIANAPOLIS,239,2205,69598963,17706308,14961217
150129,WESTVIEW HOSPITAL,IN-INDIANAPOLIS,239,208,6761566,1580700,1156429
150133,KOSCIUSKO COMMUNITY HOSPITAL,IN-WARSAW,1394,913,30432720,5832166,4593931
150146,PARKVIEW NOBLE HOSPITAL,IN-KENDALLVILLE,1968,360,5620575.999,2442668,1879618
150150,DUPONT HOSPITAL LLC,IN-FORT WAYNE,230,239,7964620,1809635,1329757
150153,ST VINCENT HEART CENTER OF INDIANA LLC,IN-INDIANAPOLIS,239,1917,73506622,15919849,13140959
150154,INDIANA HEART HOSPITAL THE,IN-INDIANAPOLIS,239,920,40256922,8978179,7765102.001
150157,ST VINCENT CARMEL HOSPITAL INC,IN-CARMEL,1733,587,23629276,5720788.001,4747591
150158,IU HEALTH WEST HOSPITAL,IN-AVON,852,1779,51410972,12936025,9740152
150160,INDIANA ORTHOPAEDIC HOSPITAL LLC,IN-INDIANAPOLIS,239,620,21040304,7728056,6096194
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,IN-CARMEL,1733,785,29888059,8359736.999,5529523
150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,IN-INDIANAPOLIS,239,4992,158446024,43741282,37415513
150163,SAINT CATHERINE REGIONAL HOSPITAL,IN-CHARLESTOWN,2207,123,1234834,507281,410687
150164,MONROE HOSPITAL,IN-BLOOMINGTON,238,267,9188828,2325529,1959949
150165,FRANCISCAN PHYSICIANS HOSPITAL LLC,IN-MUNSTER,248,56,1399494,456971,363681
150166,PINNACLE HOSPITAL,IN-CROWN POINT,249,126,2494810,714580,610223
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,IN-FORT WAYNE,230,502,32442510,7139748.002,5467737
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN-FORT WAYNE,230,552,34986729,7351551.001,5938656
150169,COMMUNITY HOSPITAL NORTH,IN-INDIANAPOLIS,239,2717,83333467,25089499,21586412
150172,PHYSICIANS' MEDICAL CENTER LLC,IN-NEW ALBANY,236,18,547600,200440.0001,166040
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,IN-LAFAYETTE,245,2712,101184522,24077065,19092868
150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,IN-NEWBURGH,250,571,14647992,3875812,3144913
150176,KENTUCKIANA MEDICAL CENTER LLC,IN-CLARKSVILLE,2050,332,8744902,2194918,1774298
150177,UNITY MEDICAL AND SURGICAL HOSPITAL,IN-MISHAWAKA,228,227,4389425,2132028,1940056
150179,FAIRBANKS,IN-INDIANAPOLIS,239,13,113145,50169,31168.00001
160001,MARSHALLTOWN MEDICAL & SURGICAL CENTER,IA-MARSHALLTOWN,1395,704,13264789,5722049,4726680
160005,ST ANTHONY REGIONAL HOSPITAL & NURSIING HOME,IA-CARROLL,2208,400,9320281.001,3766626.001,3327654
160008,KEOKUK AREA HOSPITAL,IA-KEOKUK,1396,381,4238517,2384389,2070866
160013,TRINITY MUSCATINE,IA-MUSCATINE,2051,241,4557771,2216856,1991248
160016,TRINITY REGIONAL MEDICAL CENTER,IA-FORT DODGE,251,1378,32745605,10641054,9264382
160024,IOWA LUTHERAN HOSPITAL,IA-DES MOINES,258,1649,46850346,14478858,12401613
160028,ALEGENT HEALTH MERCY HOSPITAL,IA-COUNCIL BLUFFS,1117,1626,50281898,14024781,11969450
160029,MERCY HOSPITAL,IA-IOWA CITY,254,2095,59286560,17000844,14291524
160030,MARY GREELEY MEDICAL CENTER,IA-AMES,1116,2454,62620215,20244172,16977775
160032,SKIFF MEDICAL CENTER,IA-NEWTON,1397,440,6480859,2868581,2358839
160033,GENESIS MEDICAL CENTER-DAVENPORT,IA-DAVENPORT,252,4838,133453692,45411320,39395577
160040,SARTORI MEMORIAL HOSPITAL,IA-CEDAR FALLS,2292,167,3868424,1204057,1014721
160045,ST LUKES HOSPITAL,IA-CEDAR RAPIDS,253,3164,102013437,27798635,24174472
160047,JENNIE EDMUNDSON HOSPITAL,IA-COUNCIL BLUFFS,1117,1406,31306465,10876652,9101814
160057,GREAT RIVER MEDICAL CENTER,IA-WEST BURLINGTON,853,2165,49585942,18098483,15704407
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,IA-IOWA CITY,254,3892,153969647,61572485,49441069
160064,MERCY MEDICAL CENTER-NORTH IOWA,IA-MASON CITY,255,4069,97452249,34596833,30282514
160067,COVENANT MEDICAL CENTER,IA-WATERLOO,259,1695,39884768,14067950,12151970
160069,MERCY MEDICAL CENTER-DUBUQUE,IA-DUBUQUE,256,2452,54682380,18384875,15356292
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,IA-CEDAR RAPIDS,253,3370,83444560,25569585,22229699
160080,MERCY MEDICAL CENTER-CLINTON,IA-CLINTON,257,1799,41104758,14828498,13005059
160082,IOWA METHODIST MEDICAL CENTER,IA-DES MOINES,258,5152,194200936,53271115,46271929
160083,MERCY MEDICAL CENTER-DES MOINES,IA-DES MOINES,258,7403,233922472,71929044,63046893
160089,OTTUMWA REGIONAL HEALTH CENTER,IA-OTTUMWA,1118,903,19571257,7338756,6516828
160101,BROADLAWNS MEDICAL CENTER,IA-DES MOINES,258,125,1679585,1097935,969960
160104,TRINITY BETTENDORF,IA-BETTENDORF,1836,841,22375177,8275211,7235220
160110,ALLEN MEMORIAL HOSPITAL,IA-WATERLOO,259,3493,69288746,29715615,25830014
160112,SPENCER MUNICIPAL HOSPITAL,IA-SPENCER,2160,607,13907047,4792844.001,4066919
160117,THE FINLEY HOSPITAL,IA-DUBUQUE,256,1396,26257996,9653572.999,8235300
160122,FORT MADISON COMMUNITY HOSPITAL,IA-FORT MADISON,1666,420,6347274,3437181,3085798
160124,LAKES REGIONAL HEALTHCARE,IA-SPIRIT LAKE,2209,230,3918394,1590673,1391813
160146,ST LUKES REGIONAL MEDICAL CENTER,IA-SIOUX CITY,260,1480,38400235,14930585,13221419
160147,GRINNELL REGIONAL MEDICAL CENTER,IA-GRINNELL,2052,209,2358772,1435893,1260892
160153,MERCY MEDICAL CENTER-SIOUX CITY,IA-SIOUX CITY,260,2487,67100201,22536130,19199713
170001,NEWMAN REGIONAL HEALTH,KS-EMPORIA,1907,577,9325590,3723128,3149068
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,KS-PITTSBURG,261,967,21213276,6734721,5804911
170009,SAINT JOHN HOSPITAL,KS-LEAVENWORTH,2053,305,5992126,1641397,1380834
170010,MERCY HOSPITAL INDEPENDENCE,KS-INDEPENDENCE,2293,150,5344364,1170699,1028051
170012,SALINA REGIONAL HEALTH CENTER,KS-SALINA,262,1870,62179888,17243961,15007477
170013,HAYS MEDICAL CENTER,KS-HAYS,263,1792,76788680,20802915,18968368
170014,RANSOM MEMORIAL HOSPITAL,KS-OTTAWA,1837,294,5661972,2646757,2384860
170016,ST FRANCIS HEALTH CENTER INC,KS-TOPEKA,264,2483,63789807,21900028,18895779
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,KS-EL DORADO,2054,333,10142493,3315774,3007164
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,KS-HUTCHINSON,265,2086,55554830,19094714,16491484
170023,ST CATHERINE HOSPITAL,KS-GARDEN CITY,2259,394,10933051,4872744,4350810
170027,PRATT REGIONAL MEDICAL CENTER,KS-PRATT,2260,254,5551530,3631996,3308568.001
170039,SUMNER REGIONAL MEDICAL CENTER,KS-WELLINGTON,2294,29,223843,174736,147280
170040,UNIVERSITY OF KANSAS HOSPITAL,KS-KANSAS CITY,266,4352,242163319,52124243,44206551
170049,OLATHE MEDICAL CENTER,KS-OLATHE,267,2928,76737745,21288516,17630904
170058,MERCY HOSPITAL-FORT SCOTT,KS-FORT SCOTT,1969,385,11692227,2380122,2022142
170068,SOUTHWEST MEDICAL CENTER,KS-LIBERAL,2210,132,3158056,1234903,1096191
170074,GEARY COMMUNITY HOSPITAL,KS-JUNCTION CITY,2295,164,4375804,1139545,950493
170075,MERCY HOSPITAL,KS-MOUNDRIDGE,2350,13,57023.99999,54158,44982
170086,STORMONT-VAIL HEALTHCARE,KS-TOPEKA,264,6464,235579119,58121860,46530932
170094,COFFEY COUNTY HOSPITAL,KS-BURLINGTON,2055,241,1989800,2003635,1785973
170103,NEWTON MEDICAL CENTER,KS-NEWTON,1119,623,14686904,4853463,4295178
170104,SHAWNEE MISSION MEDICAL CENTER,KS-SHAWNEE MISSION,268,4414,167437564,31728115,26172867
170105,MCPHERSON HOSPITAL INC,KS-MCPHERSON,2211,193,2056488,1172955,1014553
170109,MIAMI COUNTY MEDICAL CENTER,KS-PAOLA,2374,69,1516178,730706.0002,609073.0001
170120,LABETTE HEALTH,KS-PARSONS,1667,617,14198200,5967676,5037665
170122,VIA CHRISTI HOSPITALS WICHITA INC,KS-WICHITA,269,8376,321900212,81335784,69604786
170123,WESLEY MEDICAL CENTER,KS-WICHITA,269,4396,251195872,46791604,39446400
170133,CUSHING MEMORIAL HOSPITAL,KS-LEAVENWORTH,2053,303,5419678,1646083,1358352
170137,LAWRENCE MEMORIAL HOSPITAL,KS-LAWRENCE,270,1652,34076329,14360834,12438665
170142,MERCY REGIONAL HEALTH CENTER,KS-MANHATTAN,1398,1140,26959967,8687121,7577651
170145,COFFEYVILLE REGIONAL MEDICAL CENTER,KS-COFFEYVILLE,1120,716,9641907,4704883,4131645
170146,PROVIDENCE MEDICAL CENTER,KS-KANSAS CITY,266,2034,72106910,17300898,14993364
170150,SOUTH CENTRAL KS  MED CENTER,KS-ARKANSAS CITY,2296,149,1738687,1072193,930254
170166,MORTON COUNTY HOSPITAL,KS-ELKHART,1908,87,731663,644944,552510
170175,WESTERN PLAINS MEDICAL COMPLEX,KS-DODGE CITY,2056,348,8296029,2628830,1986345
170176,OVERLAND PARK REG MED CTR,KS-OVERLAND PARK,1121,1153,69898216,10212940,8348422
170182,MENORAH MEDICAL CENTER,KS-OVERLAND PARK,1121,1261,55492102,10153946,7680846
170183,KANSAS SURGERY & RECOVERY CENTER,KS-WICHITA,269,498,12557601,5432504,4536535
170185,SAINT LUKE'S SOUTH HOSPITAL,KS-OVERLAND PARK,1121,1230,43723889,9363452.001,6957847
170186,KANSAS HEART HOSPITAL,KS-WICHITA,269,726,14377730,5861151,5026674
170187,SALINA SURGICAL HOSPITAL,KS-SALINA,262,242,6568610.999,2503553.001,2078060
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,KS-LEAWOOD,271,259,8283195.001,2931321,2552578
170190,MANHATTAN SURGICAL HOSPITAL LLC,KS-MANHATTAN,1398,84,2407145,873297.0002,742886
170191,GREAT BEND REGIONAL HOSPITAL,KS-GREAT BEND,2212,425,9284968.001,5128764.999,4585647
170192,GALICHIA HEART HOSPITAL LLC,KS-WICHITA,269,282,6084591,2213070,1941945
170194,DOCTORS HOSPITAL LLC,KS-LEAWOOD,271,28,2433623,525271,463630
170195,HEARTLAND SURGICAL SPEC HOSPITAL,KS-LEAWOOD,271,79,3894021,1262743,1033484
170196,KANSAS SPINE HOSPITAL LLC,KS-WICHITA,269,525,29005709,7356882.999,6379598.999
170197,KANSAS MEDICAL CENTER LLC,KS-ANDOVER,272,863,18912696,7415457.999,6440128
170198,SUMMIT SURGICAL LLC,KS-HUTCHINSON,265,105,2512489,1114739,897200
170200,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,KS-WICHITA,269,481,13715778,2941346,2263293
180001,ST ELIZABETH FT THOMAS,KY-FORT THOMAS,854,1956,40337929,12806964,10941132
180002,WHITESBURG ARH HOSPITAL,KY-WHITESBURG,1122,1099,18980773,5602003,4229631
180004,MUHLENBERG COMMUNITY HOSPITAL,KY-GREENVILLE,2057,539,8446202,3280195,2738028
180005,HIGHLANDS REGIONAL MEDICAL CENTER,KY-PRESTONSBURG,1399,1428,21599432,10364132,9064345
180009,KING'S DAUGHTERS' MEDICAL CENTER,KY-ASHLAND,273,7077,181227726,60828593,53111520
180010,SAINT JOSEPH HOSPITAL,KY-LEXINGTON,274,5536,143267862,49588526,42411568
180011,SAINT JOSEPH HOSPITAL LONDON,KY-LONDON,1123,2427,67105154,21738964,18801567
180012,HARDIN MEMORIAL HOSPITAL,KY-ELIZABETHTOWN,275,4345,67785720,31939761,27587559
180013,THE MEDICAL CENTER AT BOWLING GREEN,KY-BOWLING GREEN,276,5623,138387269,42591299,37607344
180016,JEWISH HOSPITAL - SHELBYVILLE,KY-SHELBYVILLE,1838,561,12649791,3938472,3449490
180017,T J SAMSON COMMUNITY HOSPITAL,KY-GLASGOW,1400,1709,30288317,15023882,13357513
180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY-MOREHEAD,1734,1367,28476233,11135226,10013457
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY-MAYSVILLE,1668,632,15092578,4316711,3587721
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,KY-MIDDLESBORO,1401,760,13136915,4053436,3337993
180021,PINEVILLE COMMUNITY HOSPITAL,KY-PINEVILLE,1402,821,7431477,4042280,3273173
180024,SPRING VIEW HOSPITAL,KY-LEBANON,1839,403,7726757,2905016,2503083
180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,KY-BARDSTOWN,1840,785,17487597,6752812.999,5835160
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY-MURRAY,277,1434,27420918,8909660.001,7293980
180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY-HAZARD,1124,3383,101543799,27350343,23968453
180035,ST ELIZABETH MEDICAL CENTER NORTH,KY-COVINGTON,278,6705,179445774,57494404,48534165
180036,OUR LADY OF BELLEFONTE HOSPITAL,KY-ASHLAND,273,2136,48411941,16931701,14923244
180038,OWENSBORO MEDICAL HEALTH SYSTEM,KY-OWENSBORO,279,5610,126726011,54345573,47274522
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY-LOUISVILLE,280,9415,278379691,90612648,79885905
180043,MEMORIAL HOSPITAL,KY-MANCHESTER,1841,947,20464111,8098734,7109131
180044,PIKEVILLE MEDICAL CENTER,KY-PIKEVILLE,281,3471,194717369,41482766,37017049
180045,ST ELIZABETH FLORENCE,KY-FLORENCE,1125,2120,48598204,16422376,14268651
180046,BOURBON COMMUNITY HOSPITAL,KY-PARIS,2058,180,2739913,1124603,963809
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY-DANVILLE,282,2424,51296563,19515807,17069814
180049,PATTIE A CLAY REGIONAL MEDICAL CENTER,KY-RICHMOND,1842,764,15009833,6512032,5823142
180050,HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,KY-HARLAN,1735,1392,20696467,7958918,6758648
180051,JENNIE STUART MEDICAL CENTER,KY-HOPKINSVILLE,283,1823,33736950,13079317,11293886
180053,FLEMING COUNTY HOSPITAL,KY-FLEMINGSBURG,1669,310,3933629,1829251,1585363
180056,METHODIST HOSPITAL,KY-HENDERSON,1403,1368,31686353,9047556,7425931
180064,SAINT JOSEPH MOUNT STERLING,KY-MOUNT STERLING,1843,567,9542183,4539302,3920895
180066,LOGAN MEMORIAL HOSPITAL,KY-RUSSELLVILLE,1909,459,10127148,2911613,2352763
180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY-LEXINGTON,274,5159,217390941,75994908,67494230
180069,WILLIAMSON ARH HOSPITAL,KY-SOUTH WILLIAMSO,2059,848,13880918,4992499,3952824
180070,TWIN LAKES REGIONAL MEDICAL CENTER,KY-LEITCHFIELD,1404,688,12122694,4769706,4164258
180078,PAUL B HALL REGIONAL MEDICAL CENTER,KY-PAINTSVILLE,1126,749,52407208,4965812,4356757
180079,HARRISON MEMORIAL HOSPITAL,KY-CYNTHIANA,1844,454,5290661,2990982,2509746
180080,BAPTIST REGIONAL MEDICAL CENTER,KY-CORBIN,855,2550,60255653,18073710,15614895
180087,TAYLOR REGIONAL HOSPITAL,KY-CAMPBELLSVILLE,1845,872,14993744,5829388,5016888
180088,"NORTON HOSPITALS, INC",KY-LOUISVILLE,280,12398,508419603,122549281,108095131
180092,CLARK REGIONAL MEDICAL CENTER,KY-WINCHESTER,1846,614,9874669,4518519,3976402
180093,REGIONAL MEDICAL CENTER OF HOPKINS COUNTY,KY-MADISONVILLE,284,2935,58451756,22753294,19767978
180095,CRITTENDEN HEALTH SYSTEM,KY-MARION,1970,446,4425947,2594625,2225077
180101,GEORGETOWN COMMUNITY HOSPITAL,KY-GEORGETOWN,1736,283,5427150,1736884,1494952
180102,LOURDES HOSPITAL,KY-PADUCAH,285,4068,101956951,28540692,23830285
180103,CENTRAL BAPTIST HOSPITAL,KY-LEXINGTON,274,4345,141268867,39633547,34184741
180104,WESTERN BAPTIST HOSPITAL,KY-PADUCAH,285,4940,108222244,35734452,30471530
180105,MONROE COUNTY MEDICAL CENTER,KY-TOMPKINSVILLE,1737,748,7260790,4464686,3925686
180106,"CLINTON COUNTY HOSPITAL, INC",KY-ALBANY,1910,400,4192905,2109265,1829411
180115,ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR,KY-MOUNT VERNON,1911,271,2557544,1512278,1263717
180116,JACKSON PURCHASE MEDICAL CENTER,KY-MAYFIELD,1405,1262,28599116,8979194,7721431
180117,PARKWAY REGIONAL HOSPITAL,KY-FULTON,2297,212,4522856,1004414,827824
180124,GREENVIEW REGIONAL HOSPITAL,KY-BOWLING GREEN,276,1260,41840041,9573646,8037790
180127,FRANKFORT REGIONAL MEDICAL CENTER,KY-FRANKFORT,1971,1256,36869789,9126015,7730084
